,movieId,title,genres,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir
8727,127052.0,Operation 'Y' & Other Shurik's Adventures (1965),"['Comedy', 'Crime', 'Romance']",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8728,127096.0,Project Almanac (2015),"['Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8729,127098.0,Louis C.K.: Live at The Comedy Store (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,127108.0,Brooklyn (2015),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8731,127114.0,The End of the Tour (2015),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8732,127116.0,Experimenter (2015),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8733,127130.0,Mistress America (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,127132.0,Zipper (2015),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8735,127134.0,A Walk in the Woods (2015),"['Adventure', 'Comedy', 'Drama']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8736,127136.0,True Story (2015),"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
8737,127146.0,Kurt Cobain: Montage of Heck (2015),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8738,127152.0,Going Clear: Scientology and the Prison of Belief (2015),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8739,127164.0,"What Happened, Miss Simone? (2015)",['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8740,127172.0,A Story of Children and Film (2013),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8741,127180.0,"Story of Film: An Odyssey, The (2011)",['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8742,127184.0,Eden (2014),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8743,127194.0,The D Train (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,127198.0,Dope (2015),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8745,127202.0,Me and Earl and the Dying Girl (2015),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8746,127204.0,The Overnight (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,127212.0,The Stanford Prison Experiment (2015),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8748,127298.0,A Pigeon Sat on a Branch Reflecting on Existence (2014),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8749,127319.0,The Loft (2014),['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8750,127323.0,Vice (2015),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8751,127390.0,Family Guy Presents: Blue Harvest (2007),"['Animation', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,128087.0,Trinity and Sartana Are Coming (1972),"['Comedy', 'Western']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8753,128089.0,Kevin Hart: I'm a Grown Little Man (2009),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754,128097.0,Jim Norton: American Degenerate (2013),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,128099.0,Jim Jefferies: BARE (2014),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,128197.0,Hard Promises (1991),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8757,128360.0,The Hateful Eight (2015),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8758,128366.0,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,128488.0,Wild Card (2015),"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8760,128512.0,Paper Towns (2015),"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8761,128520.0,The Wedding Ringer (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,128542.0,Wyrmwood (2015),"['Action', 'Horror', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8763,128592.0,The Boy Next Door (2015),"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8764,128594.0,Boy Meets Girl (2015),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8765,128620.0,Victoria (2015),"['Crime', 'Drama', 'Romance']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8766,128695.0,The Dark Valley (2014),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8767,128736.0,I'm Here (2010),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8768,128832.0,The Last Five Years (2014),"['Comedy', 'Drama', 'Musical', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8769,128838.0,Crimson Peak (2015),['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8770,128842.0,Dragonheart 3: The Sorcerer's Curse (2015),"['Action', 'Adventure', 'Fantasy']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8771,128852.0,Chris Rock: Bigger & Blacker (1999),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,128900.0,The Natural Love (1996),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8773,128902.0,The Forgotten Space (2010),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8774,128908.0,Cloudburst (2011),"['Adventure', 'Comedy', 'Drama']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8775,128914.0,Tom Segura: Completely Normal (2014),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,128944.0,"Honey, We Shrunk Ourselves (1997)","['Action', 'Adventure', 'Children', 'Comedy', 'Sci-Fi']",1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8777,128968.0,Stitch! The Movie (2003),"['Animation', 'Children', 'Comedy']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8778,128975.0,Hot Tub Time Machine 2 (2015),"['Comedy', 'Sci-Fi']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8779,128991.0,Johnny Express (2014),"['Animation', 'Comedy', 'Sci-Fi']",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8780,129011.0,Eddie Izzard: Glorious (1997),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8781,129229.0,Northmen - A Viking Saga (2014),"['Action', 'Adventure']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8782,129250.0,Superfast! (2015),['(no genres listed)'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8783,129313.0,Reality (2014),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8784,129333.0,Julia (2014),"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8785,129354.0,Focus (2015),"['Comedy', 'Crime', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8786,129397.0,Marvel One-Shot: Item 47 (2012),"['Action', 'Fantasy', 'Sci-Fi']",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8787,129428.0,The Second Best Exotic Marigold Hotel (2015),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8788,129514.0,George Carlin: It's Bad for Ya! (2008),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8789,129657.0,Tracers (2015),['Action'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8790,129659.0,"McFarland, USA (2015)",['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8791,129737.0,Unfinished Business (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792,129779.0,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),"['Action', 'Animation', 'Sci-Fi']",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8793,129937.0,Run All Night (2015),"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8794,130050.0,Digging Up the Marrow (2014),"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
8795,130052.0,Clown (2014),"['Drama', 'Horror']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8796,130073.0,Cinderella (2015),"['Children', 'Drama', 'Fantasy', 'Romance']",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8797,130083.0,Kidnapping Mr. Heineken (2015),"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8798,130087.0,The Cobbler (2015),"['Comedy', 'Drama', 'Fantasy']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8799,130444.0,Ruby Red (2013),"['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8800,130450.0,Pan (2015),"['Adventure', 'Children', 'Fantasy']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8801,130452.0,While We're Young (2014),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8802,130482.0,Too Late for Tears (1949),"['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
8803,130490.0,Insurgent (2015),"['Action', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8804,130498.0,La vérité si je mens ! (1997),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,130518.0,The Amazing Screw-On Head (2006),"['Action', 'Adventure', 'Animation', 'Comedy', 'Sci-Fi']",1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8806,130520.0,Home (2015),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8807,130576.0,Midnight Special (2015),"['Drama', 'Sci-Fi']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8808,130578.0,"Gunman, The (2015)","['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8809,130634.0,Furious 7 (2015),"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8810,130686.0,The Final Girls (2015),"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8811,130840.0,Spring (2015),"['Horror', 'Romance', 'Sci-Fi']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8812,130842.0,Power/Rangers (2015),"['Action', 'Adventure', 'Sci-Fi']",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8813,130970.0,George Carlin: Life Is Worth Losing (2005),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,130976.0,Legend No. 17 (2013),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8815,130978.0,Love and Pigeons (1985),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,131013.0,Get Hard (2015),"['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8817,131023.0,That Sugar Film (2014),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8818,131098.0,Saving Santa (2013),"['Animation', 'Children', 'Comedy']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,131104.0,The Brain (1969),"['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8820,131130.0,Tom and Jerry: A Nutcracker Tale (2007),"['Animation', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,131237.0,What Men Talk About (2010),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,131439.0,Kill Me Three Times (2014),['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8823,131480.0,Poker Night (2014),"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8824,131578.0,Reckless Kelly (1994),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,131610.0,Willy/Milly (1986),"['Comedy', 'Fantasy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,131656.0,Shaun the Sheep Movie (2015),"['Adventure', 'Animation', 'Children', 'Comedy']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,131714.0,Last Knights (2015),"['Action', 'Adventure']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8828,131724.0,The Jinx: The Life and Deaths of Robert Durst (2015),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8829,131739.0,Batman vs. Robin (2015),"['Action', 'Adventure', 'Animation']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8830,131749.0,Libre et assoupi (2014),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,131796.0,Woman in Gold (2015),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8832,131826.0,Iliza Shlesinger: Freezing Hot (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,131920.0,The Road Within (2014),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8834,131934.0,The Malibu Bikini Shop (1986),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,132046.0,Tomorrowland (2015),"['Action', 'Adventure', 'Children', 'Mystery', 'Sci-Fi']",1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
8836,132084.0,Let It Be Me (1995),['(no genres listed)'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8837,132153.0,Buzzard (2015),"['Comedy', 'Drama', 'Horror']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8838,132157.0,Paul Blart: Mall Cop 2 (2015),"['Action', 'Comedy', 'Crime']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8839,132333.0,Seve (2014),"['Documentary', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8840,132335.0,Breathe (2014),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8841,132362.0,Patlabor 2: The Movie (1993),"['Action', 'Animation', 'Sci-Fi']",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8842,132422.0,Da Sweet Blood of Jesus (2014),"['Comedy', 'Romance', 'Thriller']",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8843,132424.0,The Longest Ride (2015),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8844,132454.0,Girltrash: All Night Long (2014),"['Comedy', 'Crime', 'Drama']",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8845,132462.0,Sword of Vengeance (2014),"['Action', 'Adventure', 'Drama']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8846,132488.0,Lovesick (2014),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,132496.0,Danny Collins (2015),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8848,132584.0,The Even Stevens Movie (2003),"['Children', 'Comedy']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,132618.0,Kite (2014),"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
8850,132660.0,Man Up (2015),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,132796.0,San Andreas (2015),"['Action', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8852,132800.0,Welcome to Me (2014),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8853,132888.0,Comedy Central Roast of James Franco (2013),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,133115.0,We Could Be King (2014),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8855,133195.0,Hitman: Agent 47 (2015),"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8856,133217.0,B/W (2015),"['Comedy', 'Crime', 'Sci-Fi']",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8857,133281.0,Ricki and the Flash (2015),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8858,133365.0,Partisan (2015),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8859,133377.0,Infini (2015),"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
8860,133419.0,Pitch Perfect 2 (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8861,133545.0,Just Before I Go (2014),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8862,133645.0,Carol (2015),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8863,133712.0,Office Romance (1977),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8864,133716.0,Bootleggers (1961),"['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8865,133771.0,The Lobster (2015),"['Comedy', 'Romance', 'Sci-Fi']",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8866,133780.0,Güeros (2014),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8867,133782.0,Maggie (2015),"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8868,133798.0,Hot Pursuit (2015),"['Action', 'Comedy']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8869,133802.0,Slow West (2015),"['Action', 'Thriller', 'Western']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8870,133832.0,The Green Inferno (2014),"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8871,133867.0,Barely Lethal (2015),"['Action', 'Adventure', 'Comedy']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8872,133879.0,Carry On Don't Lose Your Head (1966),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8873,134004.0,What Love Is (2007),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,134019.0,The Monkey King (1964),['Animation'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,134021.0,5 to 7 (2014),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8876,134041.0,Afonya (1975),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8877,134095.0,My Love (2006),"['Animation', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8878,134109.0,Radio Day (2008),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879,134130.0,The Martian (2015),"['Adventure', 'Drama', 'Sci-Fi']",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8880,134158.0,Return to Sender (2015),['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8881,134170.0,Kung Fury (2015),"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8882,134184.0,Elections Day (2007),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883,134214.0,Youth (2015),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8884,134246.0,Survivor (2015),"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8885,134248.0,Hot Girls Wanted (2015),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8886,134252.0,That Munchhausen (1979),"['Comedy', 'Drama', 'Fantasy']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8887,134326.0,The Taming of the Scoundrel (1980),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888,134334.0,Phir Hera Pheri (2006),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889,134368.0,Spy (2015),"['Action', 'Comedy', 'Crime']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8890,134393.0,Trainwreck (2015),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8891,134515.0,BMX Bandits (1983),"['Adventure', 'Crime', 'Drama']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8892,134524.0,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8893,134528.0,Aloha (2015),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8894,134775.0,Dragon Blade (2015),"['Action', 'Adventure', 'Drama']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8895,134783.0,Entourage (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8896,134796.0,Bitter Lake (2015),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8897,134808.0,No Way Jose (2015),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8898,134847.0,Ghost Graduation (2012),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,134849.0,Duck Amuck (1953),"['Animation', 'Children', 'Comedy']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,134853.0,Inside Out (2015),"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8901,134859.0,The Wolfpack (2015),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8902,134861.0,Trevor Noah: African American (2013),['(no genres listed)'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8903,134881.0,Love & Mercy (2014),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8904,135133.0,The Hunger Games: Mockingjay - Part 2 (2015),"['Adventure', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8905,135137.0,Pixels (2015),"['Action', 'Comedy', 'Sci-Fi']",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8906,135143.0,Fantastic Beasts and Where to Find Them (2016),['Fantasy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8907,135198.0,The Hairdresser (2010),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8908,135216.0,The Star Wars Holiday Special (1978),"['Adventure', 'Children', 'Comedy', 'Sci-Fi']",1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8909,135288.0,Mr. Holmes (2015),"['Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8910,135436.0,The Secret Life of Pets (2016),"['Animation', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8911,135456.0,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),"['Action', 'Animation', 'Crime', 'Sci-Fi']",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8912,135518.0,Self/less (2015),"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
8913,135532.0,The Last Witch Hunter (2015),"['Action', 'Adventure', 'Fantasy']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8914,135534.0,Krampus (2015),"['Comedy', 'Fantasy', 'Horror']",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
